file_name,track_id,subset,bit_rate,duration,genre_top,genre_class,train-test,title
040180.mp3,040180,small,128000,210,Experimental,1,Train,Wires on Words
040182.mp3,040182,small,128000,331,Experimental,1,Train,Wires on Words
040229.mp3,040229,small,256000,427,Folk,2,Test,Operators & Things
040230.mp3,040230,small,256000,268,Folk,2,Train,Operators & Things
040231.mp3,040231,small,256000,77,Folk,2,Test,Operators & Things
040232.mp3,040232,small,256000,80,Folk,2,Train,Operators & Things
040233.mp3,040233,small,256000,378,Folk,2,Test,Operators & Things
040234.mp3,040234,small,256000,107,Folk,2,Train,Dark Country Magic
040235.mp3,040235,small,256000,70,Folk,2,Train,Dark Country Magic
040236.mp3,040236,small,256000,278,Folk,2,Train,Dark Country Magic
040237.mp3,040237,small,256000,87,Folk,2,Train,Dark Country Magic
040238.mp3,040238,small,256000,128,Folk,2,Test,Dark Country Magic
040239.mp3,040239,small,256000,358,Folk,2,Train,Dark Country Magic
040240.mp3,040240,small,256000,272,Folk,2,Train,Dark Country Magic
040241.mp3,040241,small,256000,293,Folk,2,Test,Dark Country Magic
040242.mp3,040242,small,256000,373,Folk,2,Train,Dark Country Magic
040243.mp3,040243,small,256000,373,Folk,2,Train,Dark Country Magic
040244.mp3,040244,small,256000,301,Folk,2,Test,Dark Country Magic
040245.mp3,040245,small,256000,433,Folk,2,Train,Dark Country Magic
040250.mp3,040250,small,320000,253,Instrumental,4,Train,Songs For Divining
040509.mp3,040509,small,264705,190,Experimental,1,Train,Light Fields
040525.mp3,040525,small,320000,97,Hip-Hop,3,Train,Beattape Summer 2010
040541.mp3,040541,small,320000,183,Hip-Hop,3,Train,kiss of halloween
040542.mp3,040542,small,320000,183,Hip-Hop,3,Train,kiss of halloween
040598.mp3,040598,small,256000,326,Experimental,1,Train,Rough Jazz: Volume One
040654.mp3,040654,small,320000,597,Instrumental,4,Test,Confessions of an Opium Eater
040655.mp3,040655,small,320000,198,Instrumental,4,Test,Confessions of an Opium Eater
040656.mp3,040656,small,320000,140,Instrumental,4,Train,Confessions of an Opium Eater
040657.mp3,040657,small,320000,324,Instrumental,4,Train,Confessions of an Opium Eater
040658.mp3,040658,small,320000,160,Instrumental,4,Train,Confessions of an Opium Eater
040659.mp3,040659,small,320000,135,Instrumental,4,Train,Confessions of an Opium Eater
040660.mp3,040660,small,320000,186,Instrumental,4,Train,Confessions of an Opium Eater
040683.mp3,040683,small,320000,572,Electronic,0,Train,The Wild Computer Stylings of STR8 SOUNDS
040725.mp3,040725,small,320000,374,Electronic,0,Train,The Wild Computer Stylings of STR8 SOUNDS
040842.mp3,040842,small,320000,266,Electronic,0,Train,Fantastique [STOP 2X2 #04]
040843.mp3,040843,small,320000,255,Electronic,0,Train,Fantastique [STOP 2X2 #04]
040844.mp3,040844,small,320000,207,Electronic,0,Test,Fantastique [STOP 2X2 #04]
040845.mp3,040845,small,320000,175,Electronic,0,Train,Fantastique [STOP 2X2 #04]
040851.mp3,040851,small,256000,367,Electronic,0,Train,The Wild Computer Stylings of STR8 SOUNDS
040903.mp3,040903,small,320000,270,Rock,7,Train,The Devil is a Sad Spirit
040908.mp3,040908,small,320000,90,Experimental,1,Train,Dancehall
040909.mp3,040909,small,320000,140,Experimental,1,Train,Dancehall
040938.mp3,040938,small,192000,162,Rock,7,Train,Live on WFMU's The Evan Funk Davies Show 12/08/10
040940.mp3,040940,small,192000,536,Rock,7,Test,Live on WFMU's The Evan Funk Davies Show 12/08/10
040984.mp3,040984,small,320000,191,Rock,7,Train,Crooked
040985.mp3,040985,small,320000,237,Rock,7,Train,"Dear God, I Hate Myself"
040986.mp3,040986,small,320000,202,Rock,7,Train,"1,000 Years"
041018.mp3,041018,small,320000,206,International,5,Train,Money No Mystic [LCL23]
041019.mp3,041019,small,320000,169,International,5,Train,Money No Mystic [LCL23]
041020.mp3,041020,small,320000,203,International,5,Train,Money No Mystic [LCL23]
041054.mp3,041054,small,320000,307,Experimental,1,Train,Relax
041095.mp3,041095,small,320000,243,Rock,7,Train,Bad Panda #61
041147.mp3,041147,small,320000,396,Electronic,0,Test,The Wild Computer Stylings of STR8 SOUNDS
041191.mp3,041191,small,320000,567,Folk,2,Train,The Outside Room
041192.mp3,041192,small,320000,396,Folk,2,Train,The Outside Room
041310.mp3,041310,small,251772,199,Folk,2,Train,"On A Clear Night, You Can Smell For Miles"
041381.mp3,041381,small,128000,246,Pop,6,Train,To the Rhythm of Life's Beat
041568.mp3,041568,small,317223,263,Pop,6,Train,Absolute Balance
041570.mp3,041570,small,320047,227,Folk,2,Train,Absolute Balance
041573.mp3,041573,small,320160,506,Instrumental,4,Train,Absolute Balance
041605.mp3,041605,small,255867,595,Experimental,1,Train,A Horseback Ride To The Temple Of Montu
041709.mp3,041709,small,128000,72,Experimental,1,Train,Plunderstudies
041714.mp3,041714,small,128000,61,Experimental,1,Train,Plunderstudies
041812.mp3,041812,small,192000,280,Rock,7,Train,Indonesian Netlabel Compilation (Riot In The Internet)
041819.mp3,041819,small,128000,229,Pop,6,Train,BAD RAP
041820.mp3,041820,small,128000,259,Pop,6,Train,BAD RAP
041825.mp3,041825,small,128000,286,Pop,6,Train,BAD RAP
041961.mp3,041961,small,245197,421,Rock,7,Train,Ga'an
041962.mp3,041962,small,240763,492,Rock,7,Train,Ga'an
041965.mp3,041965,small,242626,391,Rock,7,Test,Ga'an
041971.mp3,041971,small,128000,108,Instrumental,4,Train,Voy a Explotar Soundtrack
041983.mp3,041983,small,160000,110,Instrumental,4,Test,Voy a Explotar Soundtrack
042014.mp3,042014,small,320000,288,International,5,Train,La Boite A Sons - Contest Contributions
042016.mp3,042016,small,320000,224,International,5,Train,La Boite A Sons - Contest Contributions
042017.mp3,042017,small,320000,322,International,5,Train,La Boite A Sons - Contest Contributions
042018.mp3,042018,small,320000,437,Electronic,0,Train,La Boite A Sons - Contest Contributions
042019.mp3,042019,small,320000,166,Electronic,0,Train,La Boite A Sons - Contest Contributions
042020.mp3,042020,small,320000,174,International,5,Train,La Boite A Sons - Contest Contributions
042023.mp3,042023,small,192000,234,International,5,Train,La Boite A Sons - Contest Contributions
042025.mp3,042025,small,320000,172,International,5,Train,La Boite A Sons - Contest Contributions
042029.mp3,042029,small,320000,219,International,5,Train,La Boite A Sons - Contest Contributions
042030.mp3,042030,small,320000,172,International,5,Train,La Boite A Sons - Contest Contributions
042031.mp3,042031,small,256000,201,International,5,Train,La Boite A Sons - Contest Contributions
042040.mp3,042040,small,320000,211,Hip-Hop,3,Train,"netBloc Vol. 31: Goodbye, Hello"
042044.mp3,042044,small,320000,245,Rock,7,Test,"netBloc Vol. 31: Goodbye, Hello"
042045.mp3,042045,small,320000,166,Hip-Hop,3,Train,"netBloc Vol. 31: Goodbye, Hello"
042046.mp3,042046,small,320000,143,Hip-Hop,3,Train,"netBloc Vol. 31: Goodbye, Hello"
042048.mp3,042048,small,320000,212,Pop,6,Train,"netBloc Vol. 31: Goodbye, Hello"
042119.mp3,042119,small,128000,96,Experimental,1,Train,The Hate Noise Calling Vol. 1 & 2
042126.mp3,042126,small,128000,87,Experimental,1,Train,The Hate Noise Calling Vol. 1 & 2
042129.mp3,042129,small,320000,130,Experimental,1,Train,Radiate Joy
042135.mp3,042135,small,320000,119,Experimental,1,Test,Radiate Joy
042138.mp3,042138,small,320000,62,Experimental,1,Train,Radiate Joy
042139.mp3,042139,small,320000,61,Experimental,1,Train,Radiate Joy
042141.mp3,042141,small,320000,61,Experimental,1,Test,Radiate Joy
042146.mp3,042146,small,320000,134,Experimental,1,Train,Radiate Joy
042234.mp3,042234,small,256000,255,International,5,Train,"Live @ WFMU on Transpacific Sound Paradise Jan. 9, 2011"
042235.mp3,042235,small,256000,322,International,5,Test,"Live @ WFMU on Transpacific Sound Paradise Jan. 9, 2011"
042236.mp3,042236,small,256000,199,International,5,Train,"Live @ WFMU on Transpacific Sound Paradise Jan. 9, 2011"
042238.mp3,042238,small,256000,266,International,5,Test,"Live @ WFMU on Transpacific Sound Paradise Jan. 9, 2011"
042240.mp3,042240,small,256000,210,International,5,Train,"Live @ WFMU on Transpacific Sound Paradise Jan. 9, 2011"
042241.mp3,042241,small,256000,220,International,5,Train,"Live @ WFMU on Transpacific Sound Paradise Jan. 9, 2011"
042243.mp3,042243,small,256000,222,International,5,Test,"Live @ WFMU on Transpacific Sound Paradise Jan. 9, 2011"
042245.mp3,042245,small,256000,254,International,5,Train,"Live @ WFMU on Transpacific Sound Paradise Jan. 9, 2011"
042247.mp3,042247,small,256000,269,International,5,Train,"Live @ WFMU on Transpacific Sound Paradise Jan. 9, 2011"
042310.mp3,042310,small,320000,242,Rock,7,Train,Bad Panda #65
042372.mp3,042372,small,320000,158,Electronic,0,Train,Directionless EP
042373.mp3,042373,small,320000,198,Electronic,0,Train,Directionless EP
042374.mp3,042374,small,320000,323,Electronic,0,Train,Directionless EP
042375.mp3,042375,small,320000,223,Electronic,0,Train,Directionless EP
042376.mp3,042376,small,320000,188,Electronic,0,Test,Directionless EP
042377.mp3,042377,small,320000,194,Electronic,0,Train,Directionless EP
042442.mp3,042442,small,256000,206,Rock,7,Train,Unnamables
042463.mp3,042463,small,256000,232,Folk,2,Train,Ce matin encore
042475.mp3,042475,small,256000,190,Rock,7,Train,Stoned Wall
042648.mp3,042648,small,256000,238,Folk,2,Train,Jew Nails
042659.mp3,042659,small,256000,261,Folk,2,Test,Jew Nails
042751.mp3,042751,small,256000,254,Pop,6,Train,Bad Panda #66
042761.mp3,042761,small,320000,278,Rock,7,Train,Alien Iverson
042789.mp3,042789,small,320000,229,Rock,7,Train,Alien Iverson
042844.mp3,042844,small,199257,124,Rock,7,Train,Yours Truly
042851.mp3,042851,small,128000,69,Rock,7,Test,Yours Truly
042911.mp3,042911,small,128000,198,Pop,6,Test,WIRED IN
042914.mp3,042914,small,128000,142,Pop,6,Train,WIRED IN
042915.mp3,042915,small,128000,176,Pop,6,Test,WIRED IN
042966.mp3,042966,small,192000,130,Experimental,1,Train,Just Dads and Cthulu Lovetape
042984.mp3,042984,small,192000,81,Experimental,1,Test,Just Dads and Cthulu Lovetape
043016.mp3,043016,small,256000,67,International,5,Train,"Live on WFMU's Transpacific Sound Paradise, Jan 22, 2011"
043018.mp3,043018,small,256000,170,International,5,Train,"Live on WFMU's Transpacific Sound Paradise, Jan 22, 2011"
043019.mp3,043019,small,256000,342,International,5,Train,"Live on WFMU's Transpacific Sound Paradise, Jan 22, 2011"
043020.mp3,043020,small,256000,122,International,5,Test,"Live on WFMU's Transpacific Sound Paradise, Jan 22, 2011"
043021.mp3,043021,small,256000,162,International,5,Train,"Live on WFMU's Transpacific Sound Paradise, Jan 22, 2011"
043022.mp3,043022,small,256000,302,International,5,Train,"Live on WFMU's Transpacific Sound Paradise, Jan 22, 2011"
043023.mp3,043023,small,256000,81,International,5,Train,"Live on WFMU's Transpacific Sound Paradise, Jan 22, 2011"
043024.mp3,043024,small,256000,145,International,5,Train,"Live on WFMU's Transpacific Sound Paradise, Jan 22, 2011"
043025.mp3,043025,small,256000,62,International,5,Train,"Live on WFMU's Transpacific Sound Paradise, Jan 22, 2011"
043026.mp3,043026,small,256000,350,International,5,Train,"Live on WFMU's Transpacific Sound Paradise, Jan 22, 2011"
043027.mp3,043027,small,256000,183,International,5,Train,"Live on WFMU's Transpacific Sound Paradise, Jan 22, 2011"
043028.mp3,043028,small,256000,265,International,5,Train,"Live on WFMU's Transpacific Sound Paradise, Jan 22, 2011"
043029.mp3,043029,small,256000,73,International,5,Train,"Live on WFMU's Transpacific Sound Paradise, Jan 22, 2011"
043030.mp3,043030,small,256000,231,International,5,Train,"Live on WFMU's Transpacific Sound Paradise, Jan 22, 2011"
043063.mp3,043063,small,192000,101,Experimental,1,Train,Arctic Oscillations
043172.mp3,043172,small,256000,246,International,5,Train,"Live on WFMU's Transpacific Sound Paradise broadcast from Barbès, Sep. 13 2008"
043173.mp3,043173,small,256000,304,International,5,Train,"Live on WFMU's Transpacific Sound Paradise broadcast from Barbès, Sep. 13 2008"
043516.mp3,043516,small,256000,152,International,5,Train,Live at the 2011 Golden Festival -- EWKQ
043517.mp3,043517,small,256000,259,International,5,Train,Live at the 2011 Golden Festival -- EWKQ
043518.mp3,043518,small,256000,294,International,5,Test,Live at the 2011 Golden Festival -- EWKQ
043519.mp3,043519,small,256000,197,International,5,Train,Live at the 2011 Golden Festival -- EWKQ
043520.mp3,043520,small,256000,315,International,5,Train,Live at the 2011 Golden Festival -- EWKQ
043521.mp3,043521,small,256000,244,International,5,Train,Live at the 2011 Golden Festival -- EWKQ
043533.mp3,043533,small,256000,147,International,5,Train,Live at the 2011 Golden Festival (MWE)
043534.mp3,043534,small,256000,263,International,5,Train,Live at the 2011 Golden Festival (MWE)
043535.mp3,043535,small,256000,201,International,5,Train,Live at the 2011 Golden Festival (MWE)
043536.mp3,043536,small,256000,273,International,5,Train,Live at the 2011 Golden Festival (MWE)
043585.mp3,043585,small,256000,178,International,5,Train,Live at the 2011 Golden Festival: Szelrozsa
043586.mp3,043586,small,256000,150,International,5,Train,Live at the 2011 Golden Festival: Szelrozsa
043587.mp3,043587,small,256000,236,International,5,Train,Live at the 2011 Golden Festival: Szelrozsa
043588.mp3,043588,small,256000,149,International,5,Test,Live at the 2011 Golden Festival: Szelrozsa
043589.mp3,043589,small,256000,167,International,5,Train,Live at the 2011 Golden Festival: Szelrozsa
043590.mp3,043590,small,256000,222,International,5,Train,Live at the 2011 Golden Festival: Szelrozsa
043592.mp3,043592,small,256000,287,International,5,Train,"GY Live at the Golden Festival, Jan 15 2011"
043593.mp3,043593,small,256000,214,International,5,Train,"GY Live at the Golden Festival, Jan 15 2011"
043594.mp3,043594,small,256000,88,International,5,Train,"GY Live at the Golden Festival, Jan 15 2011"
043595.mp3,043595,small,256000,251,International,5,Train,"GY Live at the Golden Festival, Jan 15 2011"
043596.mp3,043596,small,256000,374,International,5,Train,"GY Live at the Golden Festival, Jan 15 2011"
043598.mp3,043598,small,128000,163,International,5,Train,Szelrozsa Singles
043599.mp3,043599,small,128000,135,International,5,Train,Szelrozsa Singles
043600.mp3,043600,small,128000,156,International,5,Train,Szelrozsa Singles
043608.mp3,043608,small,128000,238,Experimental,1,Test,UTOPIA=NO PERSON
043621.mp3,043621,small,192000,115,Folk,2,Train,"Unreleased, Unwashed, Rare and Forgotten Inconsistencies"
043623.mp3,043623,small,128000,205,Folk,2,Train,"Unreleased, Unwashed, Rare and Forgotten Inconsistencies"
043691.mp3,043691,small,320000,354,Experimental,1,Train,WHNZ:19:XOP
043695.mp3,043695,small,320000,103,International,5,Train,MWE Demo
043696.mp3,043696,small,320000,281,International,5,Train,MWE Demo
043697.mp3,043697,small,320000,250,International,5,Train,MWE Demo
043698.mp3,043698,small,320000,225,International,5,Test,MWE Demo
043699.mp3,043699,small,320000,208,International,5,Train,MWE Demo
043761.mp3,043761,small,160000,275,Folk,2,Test,"Unreleased, Unwashed, Rare and Forgotten Inconsistencies"
043765.mp3,043765,small,256000,333,International,5,Train,Live at the 2011 Golden Festival: Ansambl Mastika
043766.mp3,043766,small,256000,242,International,5,Train,Live at the 2011 Golden Festival: Ansambl Mastika
043767.mp3,043767,small,256000,470,International,5,Train,Live at the 2011 Golden Festival: Ansambl Mastika
043768.mp3,043768,small,256000,302,International,5,Train,Live at the 2011 Golden Festival: Ansambl Mastika
043773.mp3,043773,small,320000,181,Pop,6,Train,Metabolism: A Salute to the Energy of the Sun
043796.mp3,043796,small,160000,254,Folk,2,Test,"Unreleased, Unwashed, Rare and Forgotten Inconsistencies"
043842.mp3,043842,small,160000,151,Folk,2,Train,"Unreleased, Unwashed, Rare and Forgotten Inconsistencies"
043843.mp3,043843,small,160000,147,Folk,2,Train,"Unreleased, Unwashed, Rare and Forgotten Inconsistencies"
043844.mp3,043844,small,192000,228,Hip-Hop,3,Train,Mid-November EP
043856.mp3,043856,small,256000,121,Hip-Hop,3,Train,Sour Soul 12
043857.mp3,043857,small,256000,87,Hip-Hop,3,Test,Sour Soul 12
043858.mp3,043858,small,256000,96,Hip-Hop,3,Train,Sour Soul 12
043859.mp3,043859,small,256000,210,Hip-Hop,3,Train,Sour Soul 12
043860.mp3,043860,small,256000,94,Hip-Hop,3,Train,Sour Soul 12
043861.mp3,043861,small,256000,148,Hip-Hop,3,Train,Sour Soul 12
043863.mp3,043863,small,256000,94,Hip-Hop,3,Train,Sour Soul 12
043865.mp3,043865,small,256000,81,Hip-Hop,3,Test,Sour Soul 12
043866.mp3,043866,small,256000,161,Hip-Hop,3,Train,Sour Soul 12
043867.mp3,043867,small,256000,137,Hip-Hop,3,Train,Sour Soul 12
043868.mp3,043868,small,256000,110,Hip-Hop,3,Train,Sour Soul 12
043869.mp3,043869,small,256000,110,Hip-Hop,3,Train,Sour Soul 12
043883.mp3,043883,small,188520,328,Experimental,1,Train,Mnemonic Fragmentation
043886.mp3,043886,small,228333,358,Experimental,1,Train,Mnemonic Fragmentation
043899.mp3,043899,small,160000,133,Hip-Hop,3,Train,Good VS Evil
043911.mp3,043911,small,320000,120,Hip-Hop,3,Train,Dirty Sneakers
043962.mp3,043962,small,320000,170,Folk,2,Train,Astral Law (WBR 35)
043965.mp3,043965,small,320000,197,Folk,2,Train,Astral Law (WBR 35)
044092.mp3,044092,small,128000,176,Electronic,0,Train,Mario in an Elevator
044110.mp3,044110,small,167707,371,Experimental,1,Train,Northern-Spy Records Clandestine Series Cassette # One
044169.mp3,044169,small,160000,184,Experimental,1,Train,Absence of Day and Night
044236.mp3,044236,small,320000,181,Hip-Hop,3,Train,For The Minute
044342.mp3,044342,small,320000,394,Experimental,1,Train,Classwar Karaoke - 0013 Survey
044347.mp3,044347,small,320000,474,Experimental,1,Train,Classwar Karaoke - 0013 Survey
044354.mp3,044354,small,320000,377,Experimental,1,Test,Classwar Karaoke - 0013 Survey
044355.mp3,044355,small,320000,192,Experimental,1,Train,Classwar Karaoke - 0013 Survey
044777.mp3,044777,small,320000,212,Folk,2,Train,Least Carpet EP
044778.mp3,044778,small,250973,86,Experimental,1,Test,Monstrous Melodies
044779.mp3,044779,small,248999,161,Experimental,1,Train,Monstrous Melodies
044780.mp3,044780,small,251167,155,Experimental,1,Train,Monstrous Melodies
044781.mp3,044781,small,249908,188,Experimental,1,Train,Monstrous Melodies
044782.mp3,044782,small,253020,164,Experimental,1,Test,Monstrous Melodies
044791.mp3,044791,small,320411,145,Experimental,1,Train,Party in Space
044792.mp3,044792,small,319773,170,Experimental,1,Train,Party in Space
044793.mp3,044793,small,321661,130,Experimental,1,Train,Party in Space
044794.mp3,044794,small,321320,112,Experimental,1,Train,Party in Space
044795.mp3,044795,small,320554,196,Experimental,1,Train,Party in Space
044796.mp3,044796,small,319813,234,Experimental,1,Train,Party in Space
044797.mp3,044797,small,320056,119,Experimental,1,Train,Party in Space
044798.mp3,044798,small,320896,195,Experimental,1,Test,Party in Space
044799.mp3,044799,small,319669,121,Experimental,1,Train,Party in Space
044800.mp3,044800,small,320445,145,Experimental,1,Train,Party in Space
044801.mp3,044801,small,321226,120,Experimental,1,Train,Party in Space
044802.mp3,044802,small,318695,262,Experimental,1,Train,Party in Space
044803.mp3,044803,small,320077,85,Experimental,1,Train,Party in Space
044804.mp3,044804,small,320176,173,Experimental,1,Train,Party in Space
044805.mp3,044805,small,160000,236,Pop,6,Test,Emergency Songs
044806.mp3,044806,small,160000,96,Pop,6,Train,Emergency Songs
044809.mp3,044809,small,160000,248,Pop,6,Train,Emergency Songs
044820.mp3,044820,small,256000,132,International,5,Train,Game of Death
044821.mp3,044821,small,256000,168,International,5,Train,Game of Death
044822.mp3,044822,small,256000,205,International,5,Train,Game of Death
044823.mp3,044823,small,256000,242,International,5,Train,Game of Death
044848.mp3,044848,small,204915,218,Experimental,1,Train,fieldpiano
044849.mp3,044849,small,216723,200,Experimental,1,Train,fieldpiano
044850.mp3,044850,small,225625,278,Experimental,1,Train,fieldpiano
044851.mp3,044851,small,208642,226,Experimental,1,Train,fieldpiano
044853.mp3,044853,small,213005,245,Experimental,1,Train,fieldpiano
044854.mp3,044854,small,285105,160,Experimental,1,Train,fieldpiano
044917.mp3,044917,small,320000,155,Rock,7,Train,Half of the Apache Dropout LP
044918.mp3,044918,small,320000,140,Rock,7,Train,Half of the Apache Dropout LP
044946.mp3,044946,small,206824,262,International,5,Train,hot salsa trip
044947.mp3,044947,small,209667,318,International,5,Test,SONGO 21 - Studio sessions 2003
044948.mp3,044948,small,204023,247,International,5,Test,SONGO 21 - Studio sessions 2003
044949.mp3,044949,small,207100,304,International,5,Train,SONGO 21 - Studio sessions 2003
044950.mp3,044950,small,186521,283,International,5,Train,SONGO 21 - Studio sessions 2003
044951.mp3,044951,small,205901,233,International,5,Test,SONGO 21 - Studio sessions 2003
044952.mp3,044952,small,209255,152,International,5,Train,SONGO 21 - Studio sessions 2003
045055.mp3,045055,small,320000,326,Rock,7,Train,Stilizatsiya Poslevkusiya
045099.mp3,045099,small,192000,136,Electronic,0,Train,Straw Fields
045100.mp3,045100,small,192000,195,Electronic,0,Train,Straw Fields
045101.mp3,045101,small,192000,238,Electronic,0,Train,Straw Fields
045102.mp3,045102,small,192000,113,Electronic,0,Train,Straw Fields
045103.mp3,045103,small,192000,143,Electronic,0,Train,Straw Fields
045119.mp3,045119,small,128000,389,Pop,6,Test,A SPIDER'S WEB
045122.mp3,045122,small,128000,193,Pop,6,Train,A SPIDER'S WEB
045125.mp3,045125,small,128000,214,Pop,6,Train,A SPIDER'S WEB
045126.mp3,045126,small,128000,108,Pop,6,Test,A SPIDER'S WEB
045127.mp3,045127,small,128000,213,Pop,6,Test,A SPIDER'S WEB
045128.mp3,045128,small,128000,238,Pop,6,Test,A SPIDER'S WEB
045149.mp3,045149,small,320000,256,Electronic,0,Train,"We Call It Skweeast, Vol. 1"
045150.mp3,045150,small,320000,127,Electronic,0,Train,"We Call It Skweeast, Vol. 2"
045151.mp3,045151,small,320000,201,Electronic,0,Train,"We Call It Skweeast, Vol. 2"
045152.mp3,045152,small,320000,159,Electronic,0,Train,"We Call It Skweeast, Vol. 2"
045153.mp3,045153,small,320000,109,Electronic,0,Test,"We Call It Skweeast, Vol. 2"
045154.mp3,045154,small,320000,226,Electronic,0,Train,"We Call It Skweeast, Vol. 2"
045335.mp3,045335,small,320000,264,Pop,6,Test,Bad Panda #73
045387.mp3,045387,small,256000,158,Instrumental,4,Train,Sauvignon Valley
045388.mp3,045388,small,256000,134,Instrumental,4,Train,Sauvignon Valley
045389.mp3,045389,small,256000,159,Instrumental,4,Train,Sauvignon Valley
045390.mp3,045390,small,256000,245,Instrumental,4,Train,Sauvignon Valley
045391.mp3,045391,small,256000,89,Instrumental,4,Train,Sauvignon Valley
045392.mp3,045392,small,256000,393,Instrumental,4,Train,Sauvignon Valley
045393.mp3,045393,small,256000,460,Instrumental,4,Test,Sauvignon Valley
045474.mp3,045474,small,160000,240,Rock,7,Test,Original Innocence
045475.mp3,045475,small,160000,283,Rock,7,Train,Original Innocence
045508.mp3,045508,small,320000,109,Electronic,0,Train,Ugol Padeniya
045513.mp3,045513,small,320000,186,Folk,2,Train,Evils
045514.mp3,045514,small,320000,260,Folk,2,Train,Evils
045515.mp3,045515,small,320000,235,Folk,2,Train,Evils
045516.mp3,045516,small,320000,224,Folk,2,Train,Evils
045517.mp3,045517,small,320000,282,Folk,2,Train,Evils
045518.mp3,045518,small,320000,91,Folk,2,Train,Evils
045519.mp3,045519,small,320000,222,Folk,2,Train,Evils
045520.mp3,045520,small,320000,161,Folk,2,Train,Evils
045521.mp3,045521,small,320000,222,Folk,2,Train,Evils
045522.mp3,045522,small,320000,307,Folk,2,Train,Evils
045523.mp3,045523,small,320000,145,Folk,2,Train,Evils
045934.mp3,045934,small,320000,357,Experimental,1,Train,Peak the Source Vol.1
045941.mp3,045941,small,320000,487,Experimental,1,Train,Peak the Source Vol.1
046024.mp3,046024,small,320000,160,Rock,7,Train,Live at Caledonia Lounge 3/21/2011
046043.mp3,046043,small,320000,295,Experimental,1,Train,Peak the Source Vol.3
046058.mp3,046058,small,320000,338,Experimental,1,Test,Peak the Source Vol.3
046068.mp3,046068,small,320000,194,Experimental,1,Train,Peak the Source Vol.3
046078.mp3,046078,small,256000,250,Hip-Hop,3,Test,Jogja Istimewa
046079.mp3,046079,small,256000,289,Experimental,1,Train,Jogja Istimewa
046157.mp3,046157,small,320000,168,Electronic,0,Train,fall n; rise n+1
046158.mp3,046158,small,320000,285,Electronic,0,Train,fall n; rise n+1
046159.mp3,046159,small,320000,198,Electronic,0,Train,fall n; rise n+1
046160.mp3,046160,small,320000,232,Electronic,0,Train,fall n; rise n+1
046161.mp3,046161,small,320000,131,Experimental,1,Train,Japan by Ear
046162.mp3,046162,small,320000,186,Experimental,1,Train,Japan by Ear
046238.mp3,046238,small,192000,64,Experimental,1,Train,Amil is Personal
046241.mp3,046241,small,192000,60,Experimental,1,Train,Amil is Personal
046525.mp3,046525,small,320000,384,Instrumental,4,Train,Eyelashes Of Lanterns
046611.mp3,046611,small,192000,166,Experimental,1,Train,Bad Panda #77
046711.mp3,046711,small,256000,110,Experimental,1,Train,keine fernen mehr
046717.mp3,046717,small,256000,408,Experimental,1,Test,works for piano
046718.mp3,046718,small,256000,397,Experimental,1,Train,works for piano
046720.mp3,046720,small,256000,265,Experimental,1,Train,works for piano
046726.mp3,046726,small,320000,248,Hip-Hop,3,Test,netBloc Vol. 32: Make Way For What Lies Ahead
046732.mp3,046732,small,320000,188,Pop,6,Train,netBloc Vol. 32: Make Way For What Lies Ahead
046733.mp3,046733,small,320000,152,Pop,6,Train,netBloc Vol. 32: Make Way For What Lies Ahead
046736.mp3,046736,small,320000,285,Pop,6,Test,netBloc Vol. 32: Make Way For What Lies Ahead
046839.mp3,046839,small,320000,219,Pop,6,Test,Love Story
046840.mp3,046840,small,320000,208,Pop,6,Train,Love Story
046841.mp3,046841,small,320000,134,Pop,6,Train,Love Story
046842.mp3,046842,small,320000,190,Pop,6,Test,Love Story
046844.mp3,046844,small,320000,231,Pop,6,Train,Love Story
046846.mp3,046846,small,320000,212,Pop,6,Train,Calendar
046854.mp3,046854,small,320000,221,Pop,6,Train,Calendar
046855.mp3,046855,small,320000,316,Pop,6,Test,Calendar
046928.mp3,046928,small,320000,190,Pop,6,Train,Live on KXLU
046930.mp3,046930,small,320000,78,Pop,6,Train,Live on KXLU
047032.mp3,047032,small,115728,66,Rock,7,Train,Bored & Alone
047068.mp3,047068,small,257001,114,Electronic,0,Train,Resistor Anthems
047069.mp3,047069,small,245674,189,Electronic,0,Train,Resistor Anthems
047070.mp3,047070,small,261512,123,Electronic,0,Train,Resistor Anthems
047071.mp3,047071,small,264715,177,Electronic,0,Test,Resistor Anthems
047072.mp3,047072,small,246093,199,Electronic,0,Test,Resistor Anthems
047073.mp3,047073,small,265538,140,Electronic,0,Train,Resistor Anthems
047074.mp3,047074,small,258613,141,Electronic,0,Train,Resistor Anthems
047075.mp3,047075,small,268470,192,Electronic,0,Train,Resistor Anthems
047076.mp3,047076,small,245756,209,Electronic,0,Train,Resistor Anthems
047077.mp3,047077,small,253749,196,Electronic,0,Test,Resistor Anthems
047100.mp3,047100,small,224000,120,Pop,6,Train,femmes fesse fesses filles film five foot française fuck fun
047192.mp3,047192,small,320000,83,Experimental,1,Train,Awott
047193.mp3,047193,small,320000,101,Experimental,1,Train,Awott
047194.mp3,047194,small,320000,86,Experimental,1,Train,Awott
047195.mp3,047195,small,320000,275,Experimental,1,Test,Awott
047196.mp3,047196,small,320000,362,Experimental,1,Test,Awott
047197.mp3,047197,small,320000,164,Experimental,1,Train,Awott
047198.mp3,047198,small,320000,178,Experimental,1,Train,Awott
047199.mp3,047199,small,320000,73,Experimental,1,Train,Awott
